Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2021-M01,2021-M02,2025-M01.1,2025-M02.1,2025-M03.1,2021-M03,2021-M04,2021-M05,2021-M06,2021-M07,2021-M08,2021-M09,2021-M10,2021-M11,2021-M12,2022-M01,2022-M02,2022-M03,2022-M04,2022-M05,2022-M06,2022-M07,2022-M08,2022-M09,2022-M10,2022-M11,2022-M12,2023-M01,2023-M02,2023-M03,2023-M04,2023-M05,2023-M06,2023-M07,2023-M08,2023-M09,2023-M10,2023-M11,2023-M12,2024-M01,2024-M02,2024-M03,2024-M04,2024-M05,2024-M06,2024-M07,2024-M08,2024-M09,2024-M10,2024-M11,2024-M12,2025-M01,2025-M02,2025-M03,2025-M04,2025-M05,2025-M06,2025-M07,2025-M08,2025-M09,2025-M10,2025-M11,2025-M12,2026-M01,2026-M02,2026-M03
376,Isroil,Израиль,Israel,Исроил,194.3,2781.6,3206.2,4608.2,6156.9,3562.6,4682.4,5755.6,7542.9,9816.2,11065.8,11826.7,12924.4,13672.4,19632.3,646.3,7265.7,7920.3,9915.1,15845.0,17891.8,20026.1,22477.5,23809.8,24981.3,26777.4,32399.2,829.6,2130.0,3027.5,4188.7,6387.8,8865.8,15333.5,16585.6,18049.4,19715.9,21245.5,26354.9,1864.7,3868.4,5808.5,6882.3,8637.0,9584.2,11210.3,22799.2,24716.3,26331.9,28151.0,29382.4,2520.7,3823.2,4592.7,5607.6,7056.9,8576.9,12400.6,13954.6,16628.6,18314.5,19674.8,21816.9,3206.2417399999995,4608.180777899999,6156.9
356,Hindiston,Индия,India,Ҳиндистон,41750.9,81943.0,81478.8,179295.0,276129.4,120475.7,158038.2,198851.3,236705.6,274264.5,306950.7,336755.2,371430.9,409368.6,460568.8,42554.8,92355.8,153261.4,201302.5,248754.8,309075.5,358715.9,413112.1,474988.1,530014.7,594685.8,655059.1,38953.2,89267.8,129389.6,164473.0,216014.4,252914.6,314933.1,376023.2,431382.5,507886.0,584057.3,649114.5,64193.8,126754.0,199800.1,254139.7,317715.4,363595.7,429792.1,511095.0,584565.4,679043.8,770386.2,853595.5,86421.4,170835.4,250498.5,341771.2,448759.4,539213.9,636225.7,734324.7,825931.6,941708.5,1044502.7,1153054.5,81478.7568800001,179295.02998000002,276129.4
380,Italiya,Италия,Italy,Италия,26375.2,58822.8,32281.2,63338.0,90324.6,87100.2,124062.0,156637.5,203250.0,237884.6,266454.1,283987.7,308314.4,357091.6,390151.0,22196.3,40024.0,71619.3,139028.5,164141.8,183873.8,203880.2,230599.1,251543.4,275629.4,296902.5,329820.8,32441.5,63153.6,95378.2,131675.9,175127.0,195757.7,233128.6,287449.4,326811.1,357498.4,399374.4,428965.7,53875.8,72630.7,101638.7,129229.7,157721.7,194109.9,222973.0,252960.5,275754.5,331484.7,364874.4,393400.8,33375.2,58738.5,85528.4,124984.4,150967.4,179041.9,222561.2,260745.9,304474.2,347825.2,379218.8,418903.9,32281.21018759997,63338.01915149987,90324.6
398,Qozog'iston,Казахстан,Kazakhstan,Қозоғистон,204932.5,436320.8,332501.4,677049.4,1023750.2,641879.9,887064.0,1131421.0,1361759.9,1564876.0,1744119.7,1962384.6,2208513.1,2478799.7,2742180.1,202340.7,478453.1,750171.8,1034403.9,1268163.9,1484308.2,1726066.4,1987145.7,2249049.8,2581104.8,2928677.8,3243509.1,276840.4,541442.0,807299.0,1080053.3,1358696.5,1496226.5,1682676.4,1944175.8,2162822.4,2427287.9,2718837.3,3068544.9,194590.0,414819.0,640455.9,838975.1,1094182.0,1293142.0,1538686.7,1763132.3,2011541.2,2276821.9,2544871.3,2825536.6,240572.4,473783.3,718309.4,986845.8,1273504.1,1533886.8,1840457.7,2119667.2,2419313.6,2738641.3,3028151.2,3423832.4,332501.4095741997,677049.4138684014,1023750.2
410,Janubiy Koreya,Корея,Republic of Korea,Жанубий Корея,70089.6,169931.4,123807.5,306146.3,451033.4,407310.3,511676.6,660305.5,830531.8,1021200.0,1170278.7,1335322.2,1482576.1,1632795.9,1841056.9,210891.6,395710.2,619089.9,895371.9,1058246.1,1277206.4,1423031.1,1623387.3,1787826.8,1935129.0,2123339.4,2299779.6,141436.0,301966.4,593864.4,787658.6,1011434.4,1015847.0,1246331.7,1463898.6,1666378.9,1845479.4,2074564.6,2313470.2,175989.4,361717.3,533326.5,679692.0,902827.6,1047871.6,1169356.6,1283170.1,1446386.8,1626892.2,1777249.7,1960773.2,96248.7,255595.3,402618.8,569621.2,694026.4,816516.5,956456.9,1103871.7,1254070.3,1403712.2,1525809.1,1676129.0,123807.54405099982,306146.262427301,451033.4
112,Belarusiya,Беларусь,Belarus,Беларусия,11876.7,32006.2,67583.7,144271.7,209668.8,48508.0,67989.2,89501.9,174687.8,195062.1,216949.4,238014.0,259087.4,286993.0,319179.8,20297.8,44537.1,70391.9,104164.1,128679.2,156799.8,191824.0,242852.4,283163.1,326320.2,366415.5,411610.5,36350.1,75528.4,121511.1,162698.7,209102.4,228460.7,266736.6,308486.5,347962.4,398582.5,455064.9,525821.8,35171.2,68703.0,104706.4,146214.8,202504.5,245683.4,295330.1,342760.8,387245.9,448178.3,495819.1,550798.1,39383.3,89027.3,137695.0,203246.9,264835.2,322162.8,388214.9,478504.8,557076.8,632490.6,698808.8,778541.7,67583.70610840005,144271.70440119988,209668.8
428,Latviya,Латвия,Latvia,Латвия,18820.2,29579.1,12898.9,19654.6,25154.4,40713.0,56389.5,67453.3,84331.3,105141.2,120690.8,130591.2,147993.7,160994.3,177500.1,15395.9,24875.5,36972.2,51135.0,63048.5,76972.3,91592.4,106727.7,116490.2,133116.4,153157.0,175651.4,14726.2,28864.1,41777.0,104079.9,129591.8,151235.8,182479.3,202579.9,223181.6,243204.4,257125.6,295082.7,13377.6,30045.7,48041.5,59694.2,70517.7,85690.8,98581.5,112015.5,125254.0,140943.0,155523.6,167926.0,12771.1,22557.2,36614.3,49683.0,61931.7,76191.5,87758.1,96200.8,106016.4,115850.3,130913.8,142837.2,12898.914133199993,19654.569610699982,25154.4
458,Malayziya,Малайзия,Malaysia,Малайзия,5581.8,10553.7,8827.3,18866.5,31937.0,15229.9,21013.7,26864.9,33275.8,37656.1,40437.3,42931.9,47657.3,52190.9,57929.6,4919.2,9396.2,15046.7,21683.8,25489.9,31458.0,34416.1,38232.4,43562.1,51673.9,64498.8,75654.1,9141.4,15808.6,25144.4,36013.1,49402.9,58348.5,66893.3,136316.0,145539.8,155014.2,168955.3,182383.1,7007.3,13641.8,19418.0,30049.8,37017.4,44226.0,49888.8,56679.9,64974.8,74744.3,87199.9,96425.8,9851.5,18674.8,27811.9,37284.9,46332.0,53883.8,62625.4,72740.1,85730.8,95648.6,107633.6,120986.2,8827.296095900005,18866.482695899984,31937.0
784,BAA,ОАЭ,UAE,БAA,6504.1,18962.9,52819.7,96649.4,286414.0,38153.2,54497.9,66676.8,78776.4,107224.2,120979.9,134523.1,145325.1,163560.8,187108.3,27933.0,49281.9,82605.7,106909.7,120790.5,153649.4,173884.8,214947.5,258144.7,315380.2,378016.9,395629.8,24237.0,46764.5,71338.6,97715.3,145243.0,158898.4,228748.0,265277.6,284660.0,309255.5,342534.0,423153.3,36706.1,71832.5,91479.5,119199.3,146771.6,160109.9,193737.4,268203.5,292259.2,321209.1,366748.1,400064.4,25103.5,61470.2,99434.5,153621.4,209453.9,253516.3,291559.8,329387.7,367697.9,435416.3,485572.0,534472.6,52819.705007199984,96649.35546019986,286414.0
643,Rossiya,Россия,Russia,Россия,319500.9,629967.8,765213.1,1442997.0,2230780.1,937751.8,1365505.2,1764442.1,2239950.2,2698661.8,3188780.4,3641659.4,4177289.0,4720033.7,5462244.7,392741.2,905218.7,1387027.5,1869998.8,2307447.3,2845231.4,3277083.0,3821103.8,4380559.7,4960635.8,5540468.7,6230693.4,469560.8,996060.3,1652388.5,2159321.8,2855181.2,3133208.3,3632620.7,4194440.1,4707850.2,5261788.3,5860476.7,6660632.1,525844.6,1272725.4,2059586.9,2801174.5,3403303.4,3999026.8,4747327.3,5332925.8,5890110.9,6558864.5,7221395.9,7947316.3,531127.8,1071633.9,1777129.2,2490161.0,3237235.7,3977228.5,4697630.7,5430687.4,6146141.8,6960117.1,7763183.8,8644182.1,765213.0559202016,1442996.9998530922,2230780.1
682,Saudiya Arabistoni,Саудовская Аравия,Saudi Arabia,Саудия Aрабистони,958.0,1297.2,14052.6,29113.0,39913.4,2107.9,2878.4,3482.8,5329.7,8575.5,9176.6,9985.5,11194.1,11636.4,12409.6,2353.9,12740.7,30696.3,38426.1,38997.2,93432.6,96863.6,98348.1,118785.0,120905.1,135816.4,146478.6,3748.2,13043.4,32104.9,42301.7,103940.8,109999.6,110347.3,110961.9,113911.3,114913.5,132524.2,139388.1,13877.3,29763.2,39186.8,94036.7,107850.4,108916.4,111150.7,113043.4,115844.8,119595.7,122437.2,127699.6,16372.6,54210.2,65394.5,83761.9,94340.4,95669.0,98311.8,101094.5,106864.0,120583.4,134568.3,161849.9,14052.6010263,29113.009286299995,39913.4
826,Buyuk Britaniya,Великобритания,Great Britain,Буюк Британия,3716.7,6738.1,17774.9,26973.8,63054.1,14886.0,21365.0,32144.1,38433.6,48668.2,57970.4,68705.2,82608.6,92408.6,99790.2,6145.4,15479.6,22402.3,26186.8,34764.6,44585.0,55063.6,63647.7,70239.3,80297.8,86807.4,101370.4,30568.2,37749.5,47945.2,62989.8,75921.6,91482.2,111351.6,129955.9,147038.0,200260.0,189343.8,223666.6,11742.4,27164.8,43551.8,57030.7,72533.5,88734.0,103991.1,114457.7,136230.2,156842.8,180502.6,209011.6,27548.9,43292.9,54656.8,77074.1,94939.0,114315.8,135069.7,150401.4,168810.5,193272.7,214424.8,257003.4,17774.904014400017,26973.846156900014,63054.1
840,AQSH,США,USA,AҚСҲ,9894.8,21642.5,61116.6,98612.0,166988.4,65542.4,86037.9,114374.3,161440.6,193502.1,243741.5,298078.2,317641.3,332250.5,365484.6,20452.3,38086.1,116051.8,168449.6,192123.3,219073.1,235586.6,267504.5,289693.7,307542.1,332079.1,368726.5,25847.9,53078.7,124226.1,152567.2,185268.0,203897.4,237642.9,282215.8,339992.7,381639.7,467932.4,512011.4,50565.8,87911.4,160122.4,188150.6,276357.1,312586.6,368046.2,403571.1,433845.9,466283.1,494101.4,564294.4,39458.9,104029.7,165171.3,197983.7,242990.4,294806.8,368165.7,416316.6,543570.8,614377.8,656052.6,712296.9,61116.59399809992,98612.02966179971,166988.4
762,Tojikiston,Таджикистан,Tajikistan,Тожикистон,3944.5,8915.9,18267.5,26785.5,47962.4,12990.0,17593.1,26281.9,38239.9,50892.8,63913.5,74618.5,81148.1,90090.6,103649.1,7947.3,23862.6,26607.2,37054.3,51565.6,78705.7,83197.0,102543.4,117206.4,134179.6,144464.7,154541.7,5299.4,15492.3,24221.7,38063.1,52316.6,66823.8,78990.8,94475.3,108447.7,129767.5,141821.7,152601.6,5289.5,39057.9,45844.0,52369.6,62244.8,71395.2,85549.4,98709.3,114778.9,122956.7,135225.0,150513.1,4964.5,16320.9,34074.7,39405.5,65676.2,80058.5,101081.4,134934.6,164968.4,183388.5,206114.7,229269.0,18267.500515699987,26785.49100589999,47962.4
764,Tailand,Таиланд,Thailand,Таиланд,3155.0,4680.4,5165.5,11384.5,20045.9,12825.8,16300.1,18678.7,20186.7,22411.0,24445.0,28607.2,30847.1,33128.8,35836.7,4044.3,6777.0,10433.9,13143.3,17073.9,19403.3,24657.8,26432.6,28337.2,30707.6,33540.7,37843.6,2241.8,6073.2,9772.3,65062.1,68854.0,71710.7,76206.9,83284.9,87459.8,91437.0,97193.4,103264.9,8644.4,12285.0,15740.3,70785.7,125563.0,128967.5,133695.5,141036.6,145275.3,154281.1,160748.5,167543.9,4452.2,10631.1,15930.5,21561.2,30253.8,34344.6,87489.9,94772.9,104482.1,110159.6,117295.7,126601.0,5165.494910000002,11384.534639999994,20045.9
